# title: Ming Dynasty Courier Routes and Postal Stations
# places: places_courier.csv
# timespan: [1368,,,1644,Late Ming Dynasty]
# pub_date: 2014
# segmentType: hroute
# contributors: [Lex Berman (CGA, Harvard Univ); Zhang Wei (Nankai University, Tianjin)]
# description: The Late Ming Dynasty Courier Stations and Routes were compiled primarily from the "Mingdai Yizhankao" by YANG Zhengtai, supplemented for some areas with information derived from the 1908 Postal Atlas. The Courier Stations and Routes were developed for use in an online network analyst application, which calculates the shortest route between selected postal stations on the fly:    http://maps.cga.harvard.edu/chinapostoffice/
# uri: https://github.com/kgeographer/topotime/tree/master/data/source/courier/README_Ming_Courier_Routes_Stations_2014.txt
collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;maj_minor;src
courier;4000;4000-934;922;923;DANFENGYI Zhejiang (丹峰驿) - HUAXIYI Zhejiang (华溪驿);{"type":"MultiLineString","coordinates":[[[120.025253,28.8972680000001],[120.058441,28.648392]]]};;;;2;
courier;4000;4000-935;922;924;DANFENGYI Zhejiang (丹峰驿) - KUOCANGYI Zhejiang (括苍驿);{"type":"MultiLineString","coordinates":[[[120.058441,28.648392],[119.913009,28.448732]]]};;;;2;
courier;4000;4000-936;924;925;KUOCANGYI Zhejiang (括苍驿) - ZHITIANYI Zhejiang (芝田驿);{"type":"MultiLineString","coordinates":[[[119.913009,28.448732],[120.288155,28.1438750000001]]]};;;;2;
courier;4000;4000-937;925;926;ZHITIANYI Zhejiang (芝田驿) - XIANGPUYI Zhejiang (象浦驿);{"type":"MultiLineString","coordinates":[[[120.288155,28.1438750000001],[120.653221,28.018291]]]};;;;2;
courier;4000;4000-938;926;927;XIANGPUYI Zhejiang (象浦驿) - YAO'AOLINGYI Zhejiang (窑奥岭驿);{"type":"MultiLineString","coordinates":[[[120.653221,28.018291],[120.957687,28.1306759999999]]]};;;;2;
courier;4000;4000-939;927;928;YAO'AOLINGYI Zhejiang (窑奥岭驿) - XIGAOYI Zhejiang (西皋驿);{"type":"MultiLineString","coordinates":[[[120.957687,28.1306759999999],[121.101448,28.2683120000002]]]};;;;2;
courier;4000;4000-940;928;929;XIGAOYI Zhejiang (西皋驿) - GUANTOUYI Zhejiang (馆头驿);{"type":"MultiLineString","coordinates":[[[121.101448,28.2683120000002],[121.146011,28.4124640000002]]]};;;;2;
courier;4000;4000-941;929;930;GUANTOUYI Zhejiang (馆头驿) - LINGDIANYI Zhejiang (岭店驿);{"type":"MultiLineString","coordinates":[[[121.146011,28.4124640000002],[121.256385803223,28.5019435882569]]]};;;;2;
courier;4000;4000-942;930;931;LINGDIANYI Zhejiang (岭店驿) - HUANGYANYI Zhejiang (黄岩);{"type":"MultiLineString","coordinates":[[[121.256385803223,28.5019435882569],[121.258354,28.642613]]]};;;;2;
courier;4000;4000-943;931;932;HUANGYANYI Zhejiang (黄岩) - CHICHENGYI Zhejiang (赤城驿);{"type":"MultiLineString","coordinates":[[[121.258354,28.642613],[121.120598,28.8431320000001]]]};;;;2;
courier;4000;4000-944;932;933;CHICHENGYI Zhejiang (赤城驿) - ZHUJIA'AOYI Zhejiang (朱家奥驿);{"type":"MultiLineString","coordinates":[[[121.120598,28.8431320000001],[121.277054,29.0649030000001]]]};;;;2;
courier;4000;4000-945;933;934;ZHUJIA'AOYI Zhejiang (朱家奥驿) - SANGZHOUYI Zhejiang (桑州驿);{"type":"MultiLineString","coordinates":[[[121.277054,29.0649030000001],[121.315544,29.1609540000001]]]};;;;2;
courier;4000;4000-946;934;935;SANGZHOUYI Zhejiang (桑州驿) - BAIIAOYI Zhejiang (白峤驿);{"type":"MultiLineString","coordinates":[[[121.315544,29.1609540000001],[121.328056335449,29.2652778625488]]]};;;;2;
courier;4000;4000-947;935;936;BAIIAOYI Zhejiang (白峤驿) - NINGHAIYI Zhejiang (宁海);{"type":"MultiLineString","coordinates":[[[121.328056335449,29.2652778625488],[121.416664123535,29.2999992370605]]]};;;;2;
courier;4000;4000-948;936;937;NINGHAIYI Zhejiang (宁海) - LIANSHANYI Zhejiang (连山驿);{"type":"MultiLineString","coordinates":[[[121.416664123535,29.2999992370605],[121.406906,29.6516570000001]]]};;;;2;
courier;4000;4000-949;937;938;LIANSHANYI Zhejiang (连山驿) - SIMINGYI Zhejiang (四明驿);{"type":"MultiLineString","coordinates":[[[121.406906,29.6516570000001],[121.542939789085,29.864761657422]]]};;;;2;
courier;4000;4000-950;938;939;SIMINGYI Zhejiang (四明驿) - CHEJIUYI Zhejiang (车厩驿);{"type":"MultiLineString","coordinates":[[[121.542939789085,29.864761657422],[121.444199,29.9791950000001]]]};;;;2;
courier;4000;4000-951;939;940;CHEJIUYI Zhejiang (车厩驿) - YAOJIANGYI Zhejiang (姚江驿);{"type":"MultiLineString","coordinates":[[[121.444199,29.9791950000001],[121.152763,30.049067]]]};;;;2;
courier;4000;4000-952;940;941;YAOJIANGYI Zhejiang (姚江驿) - DONGGUANYI Zhejiang (东关驿);{"type":"MultiLineString","coordinates":[[[121.152763,30.049067],[120.973587,29.9526540000001]]]};;;;2;
courier;4000;4000-953;941;942;DONGGUANYI Zhejiang (东关驿) - PENGLAIYI Zhejiang (蓬莱驿);{"type":"MultiLineString","coordinates":[[[120.973587,29.9526540000001],[120.578262,30.0045150000001]]]};;;;2;
courier;4000;4000-954;942;943;PENGLAIYI Zhejiang (蓬莱驿) - XIXINGYI Zhejiang (西兴驿);{"type":"MultiLineString","coordinates":[[[120.578262,30.0045150000001],[120.22258,30.197996]]]};;;;2;
courier;4000;4000-955;244;943;WULIN Zhejiang (武林驿) - XIXINGYI Zhejiang (西兴驿);{"type":"MultiLineString","coordinates":[[[120.22258,30.197996],[120.16862487793,30.2941246032715]]]};;;;2;
courier;4000;4000-956;410;944;FUYANG Guangdong (浮阳) - LINGSHANYI Guangdong (灵山驿);{"type":"MultiLineString","coordinates":[[[116.602913,23.5814360000001],[116.594063,23.260954]]]};;;;2;
courier;4000;4000-957;944;945;LINGSHANYI Guangdong (灵山驿) - WUNINGYI Guangdong (武宁驿);{"type":"MultiLineString","coordinates":[[[116.594063,23.260954],[116.504666527808,23.0785938039394]]]};;;;2;
courier;4000;4000-958;945;946;WUNINGYI Guangdong (武宁驿) - HUILAI Guangdong (惠来);{"type":"MultiLineString","coordinates":[[[116.504666527808,23.0785938039394],[116.288513,23.039129]]]};;;;2;
courier;4000;4000-959;946;947;HUILAI Guangdong (惠来) - BEISHANYI Guangdong (北山驿);{"type":"MultiLineString","coordinates":[[[116.288513,23.039129],[116.159019,22.9965250000001]]]};;;;2;
courier;4000;4000-960;947;948;BEISHANYI Guangdong (北山驿) - DAPOYI Guangdong (大陂驿);{"type":"MultiLineString","coordinates":[[[116.159019,22.9965250000001],[115.766592529323,22.9519590716256]]]};;;;2;
courier;4000;4000-961;420;948;LUFENG Guangdong (陆丰) - DAPOYI Guangdong (大陂驿);{"type":"MultiLineString","coordinates":[[[115.766592529323,22.9519590716256],[115.641083,22.9484669999999]]]};;;;2;
courier;4000;4000-962;420;421;LUFENG Guangdong (陆丰) - NANFENGYI Guangdong (南丰驿);{"type":"MultiLineString","coordinates":[[[115.641083,22.9484669999999],[115.335,22.9760000000001]]]};;;;2;
courier;4000;4000-963;421;949;NANFENGYI Guangdong (南丰驿) - PING'ANYI Guangdong (平安驿);{"type":"MultiLineString","coordinates":[[[115.335,22.9760000000001],[115.20752,22.8946]]]};;;;2;
courier;4000;4000-964;949;950;PING'ANYI Guangdong (平安驿) - PINGZHENGYI Guangdong (平政驿);{"type":"MultiLineString","coordinates":[[[115.20752,22.8946],[114.897375423893,22.8403623504521]]]};;;;2;
courier;4000;4000-965;950;951;PINGZHENGYI Guangdong (平政驿) - PINGSHANYI Guangdong (平山驿);{"type":"MultiLineString","coordinates":[[[114.897375423893,22.8403623504521],[114.716667175293,22.9833335876465]]]};;;;2;
courier;4000;4000-966;433;951;XINLEYI Guangdong (欣乐驿) - PINGSHANYI Guangdong (平山驿);{"type":"MultiLineString","coordinates":[[[114.716667175293,22.9833335876465],[114.410285,23.0893780000001]]]};;;;2;
courier;4000;4000-967;428;952;HEYUAN Guangdong (河源) - YIHEYI Guangdong (义合驿);{"type":"MultiLineString","coordinates":[[[114.69146,23.736834],[114.866569,23.8398740000001]]]};;;;2;1903 atlas
courier;4000;4000-968;434;955;BOLUO Guangdong (博罗) - SUZHOUYI Guangdong (苏州驿);{"type":"MultiLineString","coordinates":[[[114.273606,23.1722470000001],[114.175034,23.085466]]]};;;;2;
courier;4000;4000-969;953;955;TIEGANGYI Guangdong (铁冈驿) - SUZHOUYI Guangdong (苏州驿);{"type":"MultiLineString","coordinates":[[[114.175034,23.085466],[114.088139,23.066694]]]};;;;2;
courier;4000;4000-970;953;954;TIEGANGYI Guangdong (铁冈驿) - HUANGJIASHANYI Guangdong (黄家山驿);{"type":"MultiLineString","coordinates":[[[114.088139,23.066694],[113.852598155963,23.1104905208846]]]};;;;2;
courier;4000;4000-971;954;956;HUANGJIASHANYI Guangdong (黄家山驿) - DONGZHOUYI Guangdong (东州驿);{"type":"MultiLineString","coordinates":[[[113.852598155963,23.1104905208846],[113.540619,23.0942500000001]]]};;;;2;
courier;4000;4000-972;104;956;WUYANG Guangdong (五羊驿) - DONGZHOUYI Guangdong (东州驿);{"type":"MultiLineString","coordinates":[[[113.540619,23.0942500000001],[113.256065368652,23.1346244812013]]]};;;;2;
courier;4000;4000-973;343;962;YUANSHUIYI Hunan (沅水驿) - HUAIHUAYI Hunan (怀化驿);{"type":"MultiLineString","coordinates":[[[110.112259,27.620098],[109.684082,27.447302]]]};;;;1;
courier;4000;4000-974;59;963;CHENYANGSHUIYI Hunan (辰阳水驿) - SHANTANGYI Hunan (山塘驿);{"type":"MultiLineString","coordinates":[[[110.182647705078,28.018482208252],[110.233329772949,27.8999996185304]]]};;;;1;
courier;4000;4000-975;59;963;CHENYANGSHUIYI Hunan (辰阳水驿) - SHANTANGYI Hunan (山塘驿);{"type":"MultiLineString","coordinates":[[[110.233329772949,27.8999996185304],[110.182647705078,28.018482208252]]]};;;;1;
courier;4000;4000-976;58;59;CHUANXIYI Hunan (船溪驿) - CHENYANGSHUIYI Hunan (辰阳水驿);{"type":"MultiLineString","coordinates":[[[110.182647705078,28.018482208252],[110.154220581055,28.2800292968751]]]};;;;1;
courier;4000;4000-977;58;964;CHUANXIYI Hunan (船溪驿) - JIANGKOUYI Hunan (江口驿);{"type":"MultiLineString","coordinates":[[[110.300003051758,28.3500003814698],[110.154220581055,28.2800292968751]]]};;;;1;
courier;4000;4000-978;63;964;YIRONGYI Hunan (怡容驿) - JIANGKOUYI Hunan (江口驿);{"type":"MultiLineString","coordinates":[[[110.39209,28.440548],[110.300003051758,28.3500003814698]]]};;;;1;
courier;4000;4000-979;699;701;ZHENGJIAYI Hunan (郑家驿) - BEIRONGYI Hunan (北溶驿);{"type":"MultiLineString","coordinates":[[[111.339485,28.7062870000001],[110.493019,28.6385080000001]]]};;;;2;
courier;4000;4000-980;354;966;YONGDINGWEI Hunan (永定卫) - MAOGANGSI Hunan (茅冈司);{"type":"MultiLineString","coordinates":[[[110.484711,29.127953],[110.185295,29.236904]]]};;;;2;
courier;4000;4000-981;707;967;JIANLI Hubei (监利) - LINJIANGYI Hunan (临江驿);{"type":"MultiLineString","coordinates":[[[112.900253,29.8157580000001],[112.849998474121,29.5333328247071]]]};;;;2;MDYZK
courier;4000;4000-982;359;968;YUNXI Hunan (云谿驿) - CHENGLINGJIYI Hunan (城陵矶驿);{"type":"MultiLineString","coordinates":[[[113.233329772949,29.5],[113.131359883021,29.4330469846454]]]};;;;1;MDYZK
courier;4000;4000-983;957;958;LUSHUNKOUYI Liaoning (旅顺口驿) - MUCHANGYI Liaoning (木场驿);{"type":"MultiLineString","coordinates":[[[121.255562,38.8087200000001],[121.434743,38.982421]]]};;;;2;
courier;4000;4000-984;958;959;MUCHANGYI Liaoning (木场驿) - JINZHOUYI Liaoning (金州驿);{"type":"MultiLineString","coordinates":[[[121.434743,38.982421],[121.70105,39.098946]]]};;;;2;
courier;4000;4000-985;959;960;JINZHOUYI Liaoning (金州驿) - SHIHEYI Liaoning (石河驿);{"type":"MultiLineString","coordinates":[[[121.70105,39.098946],[121.866668701172,39.3333320617676]]]};;;;2;
courier;4000;4000-986;960;961;SHIHEYI Liaoning (石河驿) - BOLANYI Liaoning (孛兰驿);{"type":"MultiLineString","coordinates":[[[121.866668701172,39.3333320617676],[121.956467,39.3900340000002]]]};;;;2;
courier;4000;4000-987;961;969;BOLANYI Liaoning (孛兰驿) - LUANGUYI Liaoning (栾古驿);{"type":"MultiLineString","coordinates":[[[121.956467,39.3900340000002],[121.870128,39.5123400000001]]]};;;;2;
courier;4000;4000-988;969;970;LUANGUYI Liaoning (栾古驿) - FUZHOUYI Liaoning (复州驿);{"type":"MultiLineString","coordinates":[[[121.870128,39.5123400000001],[121.711601,39.7337380000001]]]};;;;2;
courier;4000;4000-989;970;971;FUZHOUYI Liaoning (复州驿) - WUSHIZHAIYI Liaoning (五十寨驿);{"type":"MultiLineString","coordinates":[[[121.711601,39.7337380000001],[121.983329772949,40.0499992370605]]]};;;;2;
courier;4000;4000-990;971;972;WUSHIZHAIYI Liaoning (五十寨驿) - XIONGYUEYI Liaoning (熊岳驿);{"type":"MultiLineString","coordinates":[[[121.983329772949,40.0499992370605],[122.127632,40.1773680000002]]]};;;;2;
courier;4000;4000-991;972;973;XIONGYUEYI Liaoning (熊岳驿) - GAIZHOUYI Liaoning (盖州驿);{"type":"MultiLineString","coordinates":[[[122.127632,40.1773680000002],[122.333335876465,40.400001525879]]]};;;;2;
courier;4000;4000-992;973;974;GAIZHOUYI Liaoning (盖州驿) - YAOZHOUYI Liaoning (耀州驿);{"type":"MultiLineString","coordinates":[[[122.333335876465,40.400001525879],[122.525002,40.613362]]]};;;;2;
courier;4000;4000-993;974;975;YAOZHOUYI Liaoning (耀州驿) - ZAICHENGYI Liaoning (在城驿);{"type":"MultiLineString","coordinates":[[[122.525002,40.613362],[122.748042677264,40.8655325140275]]]};;;;2;
courier;4000;4000-994;975;976;ZAICHENGYI Liaoning (在城驿) - ANSHANYI Liaoning (鞍山驿);{"type":"MultiLineString","coordinates":[[[122.748042677264,40.8655325140275],[122.942413,41.0739400000001]]]};;;;2;
courier;4000;4000-995;976;977;ANSHANYI Liaoning (鞍山驿) - LIAODONGDUSI Liaoning (辽东都司);{"type":"MultiLineString","coordinates":[[[122.942413,41.0739400000001],[123.167984,41.2658500000001]]]};;;;2;
courier;4000;4000-996;977;978;LIAODONGDUSI Liaoning (辽东都司) - HUPIYI Liaoning (虎皮驿);{"type":"MultiLineString","coordinates":[[[123.167984,41.2658500000001],[123.35186,41.5108530000001]]]};;;;2;
courier;4000;4000-997;250;978;ZAICHENGYI Liaoning (在城驿) - HUPIYI Liaoning (虎皮驿);{"type":"MultiLineString","coordinates":[[[123.35186,41.5108530000001],[123.419883728027,41.7882499694825]]]};;;;2;
courier;4000;4000-998;250;979;ZAICHENGYI Liaoning (在城驿) - PUHESUO Liaoning (蒲河所);{"type":"MultiLineString","coordinates":[[[123.419883728027,41.7882499694825],[123.582886,41.947865]]]};;;;2;
courier;4000;4000-999;979;980;PUHESUO Liaoning (蒲河所) - YILUYI Liaoning (懿路驿);{"type":"MultiLineString","coordinates":[[[123.582886,41.947865],[123.649576,42.0992660000001]]]};;;;2;
courier;4000;4000-1000;980;981;YILUYI Liaoning (懿路驿) - QIZHOUYI Liaoning (器州驿);{"type":"MultiLineString","coordinates":[[[123.649576,42.0992660000001],[123.847854,42.295509]]]};;;;2;
courier;4000;4000-1001;981;982;QIZHOUYI Liaoning (器州驿) - ZHONGGUCHENG Liaoning (中固城);{"type":"MultiLineString","coordinates":[[[123.847854,42.295509],[123.992081,42.440292]]]};;;;2;
courier;4000;4000-1002;982;983;ZHONGGUCHENG Liaoning (中固城) - ANLEZHOUYI Liaoning (安乐州);{"type":"MultiLineString","coordinates":[[[123.992081,42.440292],[124.076736,42.604393]]]};;;;2;
courier;4000;4000-1003;983;984;ANLEZHOUYI Liaoning (安乐州) - WEIYUANBAO Liaoning (威远堡);{"type":"MultiLineString","coordinates":[[[124.076736,42.604393],[124.275090656673,42.6693795402394]]]};;;;2;
courier;4000;4000-1004;975;985;ZAICHENGYI Liaoning (在城驿) - NIUZHUANGYI Liaoning (牛庄驿);{"type":"MultiLineString","coordinates":[[[122.748042677264,40.8655325140275],[122.523674,40.9455340000001]]]};;;;2;
courier;4000;4000-1005;985;986;NIUZHUANGYI Liaoning (牛庄驿) - XININGBAO Liaoning (西宁堡);{"type":"MultiLineString","coordinates":[[[122.523674,40.9455340000001],[122.366668701172,41.0166664123535]]]};;;;2;
courier;4000;4000-1006;986;987;XININGBAO Liaoning (西宁堡) - SHALINGYI Liaoning (沙岭驿);{"type":"MultiLineString","coordinates":[[[122.366668701172,41.0166664123535],[122.367058,41.145584]]]};;;;2;
courier;4000;4000-1007;987;989;SHALINGYI Liaoning (沙岭驿) - XIPINGYI Liaoning (西平驿);{"type":"MultiLineString","coordinates":[[[122.367058,41.145584],[122.337014657228,41.246704957526]]]};;;;2;
courier;4000;4000-1008;988;989;PANSHANYI Liaoning (盘山驿) - XIPINGYI Liaoning (西平驿);{"type":"MultiLineString","coordinates":[[[122.337014657228,41.246704957526],[122.005074,41.478075]]]};;;;2;
courier;4000;4000-1009;988;990;PANSHANYI Liaoning (盘山驿) - BANQIAOYI Liaoning (板桥驿);{"type":"MultiLineString","coordinates":[[[122.005074,41.478075],[121.786598,41.595165]]]};;;;2;
courier;4000;4000-1010;990;991;BANQIAOYI Liaoning (板桥驿) - QIANMALINGYI Liaoning (牵马岭驿);{"type":"MultiLineString","coordinates":[[[121.786598,41.595165],[121.563899,41.5517110000001]]]};;;;2;
courier;4000;4000-1011;991;992;QIANMALINGYI Liaoning (牵马岭驿) - YIZHOUYI Liaoning (义州驿);{"type":"MultiLineString","coordinates":[[[121.563899,41.5517110000001],[121.243027,41.5393940000001]]]};;;;2;
courier;4000;4000-1012;991;993;QIANMALINGYI Liaoning (牵马岭驿) - LVYANGYI Liaoning (闾阳驿);{"type":"MultiLineString","coordinates":[[[121.563899,41.5517110000001],[121.665000915527,41.3791656494141]]]};;;;2;
courier;4000;4000-1013;993;994;LVYANGYI Liaoning (闾阳驿) - SHISANSHANYI Liaoning (十三山驿);{"type":"MultiLineString","coordinates":[[[121.665000915527,41.3791656494141],[121.505920125425,41.2625863511877]]]};;;;2;
courier;4000;4000-1014;994;997;SHISANSHANYI Liaoning (十三山驿) - GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);{"type":"MultiLineString","coordinates":[[[121.505920125425,41.2625863511877],[121.400026938202,41.1919268761338]]]};;;;2;
courier;4000;4000-1015;996;997;XIAOLINGHEYI Liaoning (小凌河驿) - GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);{"type":"MultiLineString","coordinates":[[[121.400026938202,41.1919268761338],[121.25663,41.0971830000001]]]};;;;2;
courier;4000;4000-1016;995;996;XINGSHANYI Liaoning (杏山驿) - XIAOLINGHEYI Liaoning (小凌河驿);{"type":"MultiLineString","coordinates":[[[121.25663,41.0971830000001],[121.078743,40.9464990000002]]]};;;;2;
courier;4000;4000-1017;995;1004;XINGSHANYI Liaoning (杏山驿) - NINGYUANZHONGZUOSUO Liaoning (宁远中左所);{"type":"MultiLineString","coordinates":[[[121.078743,40.9464990000002],[120.991585,40.895901]]]};;;;2;
courier;4000;4000-1018;1004;1005;NINGYUANZHONGZUOSUO Liaoning (宁远中左所) - LIANSHANYI Liaoning (连山驿);{"type":"MultiLineString","coordinates":[[[120.991585,40.895901],[120.901197215759,40.7672330153549]]]};;;;2;
courier;4000;4000-1019;1005;1008;LIANSHANYI Liaoning (连山驿) - NINGYUANWEI Liaoning (宁远卫);{"type":"MultiLineString","coordinates":[[[120.901197215759,40.7672330153549],[120.703306961749,40.6170271599008]]]};;;;2;
courier;4000;4000-1020;1006;1008;CAOZHUANGYI Liaoning (曹庄驿) - NINGYUANWEI Liaoning (宁远卫);{"type":"MultiLineString","coordinates":[[[120.703306961749,40.6170271599008],[120.570982755753,40.4799345140498]]]};;;;2;
courier;4000;4000-1021;1006;1007;CAOZHUANGYI Liaoning (曹庄驿) - NINGYUANZHONGYOUSUO Liaoning (宁远中右所);{"type":"MultiLineString","coordinates":[[[120.570982755753,40.4799345140498],[120.5,40.4333343505859]]]};;;;2;
courier;4000;4000-1022;1003;1007;DONGGUANYI Liaoning (东关驿) - NINGYUANZHONGYOUSUO Liaoning (宁远中右所);{"type":"MultiLineString","coordinates":[[[120.5,40.4333343505859],[120.438042,40.3601420000001]]]};;;;2;
courier;4000;4000-1023;1002;1003;GUANGNINGZHONGHOUSUO Liaoning (广宁中后所) - DONGGUANYI Liaoning (东关驿);{"type":"MultiLineString","coordinates":[[[120.438042,40.3601420000001],[120.349998474121,40.3499984741211]]]};;;;2;
courier;4000;4000-1024;1001;1002;SHAHEYI Liaoning (沙河驿) - GUANGNINGZHONGHOUSUO Liaoning (广宁中后所);{"type":"MultiLineString","coordinates":[[[120.349998474121,40.3499984741211],[120.25,40.2833328247071]]]};;;;2;
courier;4000;4000-1025;1000;1001;BEIYINZHANGBAO Liaoning (背阴障堡) - SHAHEYI Liaoning (沙河驿);{"type":"MultiLineString","coordinates":[[[120.25,40.2833328247071],[120.099998474121,40.2000007629395]]]};;;;2;
courier;4000;4000-1026;999;1000;GAOLINGYI Liaoning (高岭驿) - BEIYINZHANGBAO Liaoning (背阴障堡);{"type":"MultiLineString","coordinates":[[[120.099998474121,40.2000007629395],[120.003854881241,40.1462817328904]]]};;;;2;
courier;4000;4000-1027;998;999;GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所) - GAOLINGYI Liaoning (高岭驿);{"type":"MultiLineString","coordinates":[[[120.003854881241,40.1462817328904],[119.952042,40.0910070000002]]]};;;;2;
courier;4000;4000-1028;578;998;YUGUANYI Hebei (榆关驿) - GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所);{"type":"MultiLineString","coordinates":[[[119.952042,40.0910070000002],[119.770241,40.010193]]]};;;;2;
courier;4000;4000-1029;904;905;YUNXIAOYI Fujian (云霄驿) - NANZHAOYI Fujian (南诏驿);{"type":"MultiLineString","coordinates":[[[117.328308,23.9595510000001],[117.174672820041,23.7047564085065]]]};;;;2;
courier;4000;4000-1030;406;905;SHANTOU Guangdong (汕头) - NANZHAOYI Fujian (南诏驿);{"type":"MultiLineString","coordinates":[[[117.174672820041,23.7047564085065],[116.682884,23.3639550000001]]]};;;;2;
